"","Resp_id1","ISCO_NU","Functions","strata","bra10grp","bra10grp_code","aldergrp","udgrp","loengrp","pervgt","A1","A1a","A3","A4","A5","A7","A8","A9","B1","B2","B3","B4","B5","B6","B7","B8","B9","B10","B11","B12","B13","B14","B15","C1","C2","C3","C4","C5","D1","D2","D3","D4","E3","E3a","E3b","E3c","E4","E4a","E4b","E4c","E1","E1a","E1b","E1c","E2","E2a","E2b","E2c","F1","F1a","F1b","F1c","F2","F2a","F2b","F2c","G1","G1a","G1b","G1c","G2","G2a","G2b","G2c","G3","G3a","G3b","G3c","H1","H2","H3","H4","J1","J2","J3"
"1167","LS856195","Stationary plant and machine operators","8",5,"Industri, råstofindvinding og forsyningsvirksomhed",2,2,2,2,2658.28691939113,1,NA,89,NA,1,1,1,1,1,1,3,2,2,2,4,2,2,1,1,1,2,1,4,1,1,3,3,3,2,4,2,5,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,1,3,1,1,1,3,2,2,1,3,2,2,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,11,1,7
"1168","LS857349","Information and communications technology","2",7,"Information og kommunikation",5,2,2,3,2492.35733489299,1,NA,24,NA,1,1,1,1,1,1,2,4,1,2,4,2,2,2,1,3,4,5,4,3,3,3,3,3,1,5,2,2,2,3,1,2,9,3,NA,NA,5,3,NA,NA,1,3,1,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,9,1,3
"1169","LS857905","Business and administration associate professionals","3",4,"Handel og transport",4,2,2,4,1256.80836318172,1,NA,68,NA,1,1,1,1,1,1,2,4,3,3,5,3,3,3,4,2,2,5,4,3,3,3,3,3,1,5,2,2,3,3,3,1,1,3,3,1,2,3,3,1,1,3,3,2,5,3,NA,NA,5,3,NA,NA,1,3,1,2,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,42,3,3
"1170","LS860617","Legal, social and cultural professionals","2",2,"Offentlig administration, undervisning og sundhed",9,2,3,4,976.585400976584,1,NA,8,NA,1,1,2,1,3,2,3,3,3,3,3,4,3,3,3,2,3,5,3,3,2,3,3,3,2,4,4,4,2,3,2,2,5,3,NA,NA,5,3,NA,NA,3,3,3,2,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,35,3,7
"1171","LS860833","Teaching professionals","2",9,"Offentlig administration, undervisning og sundhed",9,1,3,2,3501.3837429505,1,NA,77,NA,1,2,2,2,3,1,1,5,2,3,4,2,1,1,1,2,5,5,4,1,1,2,1,2,1,5,3,2,3,1,1,2,5,3,NA,NA,5,3,NA,NA,1,3,1,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,77,3,8
"1172","LS861160","None","None",7,"Information og kommunikation",5,1,2,1,4757.37147314761,2,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,48,3,7
"1173","LS861212","Personal service workers","5",8,"Handel og transport",4,1,3,1,1980.26940320263,1,NA,48,NA,1,1,1,1,2,4,3,2,3,2,2,3,3,5,3,2,2,2,1,2,2,2,2,2,2,5,3,4,3,2,2,1,4,2,NA,NA,5,2,NA,NA,2,1,2,1,5,3,NA,NA,5,3,NA,NA,4,2,NA,NA,2,2,1,1,2,1,2,1,NA,NA,NA,NA,48,3,6
"1174","LS861290","Sales workers","5",8,"Handel og transport",4,1,1,1,2547.99600584173,1,NA,54,NA,2,NA,NA,NA,2,3,3,1,4,4,3,3,4,4,3,1,2,5,1,NA,NA,NA,NA,NA,2,4,2,4,4,NA,NA,NA,1,NA,2,1,5,NA,NA,NA,2,NA,2,2,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,54,3,7
"1175","LS863014","Business and administration associate professionals","3",5,"Offentlig administration, undervisning og sundhed",9,2,2,1,1579.62321567248,1,NA,28,NA,1,2,1,1,2,4,3,2,4,3,1,2,4,4,1,2,2,2,3,3,3,3,3,3,2,3,2,3,4,3,NA,NA,1,3,2,1,5,3,NA,NA,1,3,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,47,1,3
"1176","LS863283","Business and administration professionals","2",3,"Handel og transport",4,2,3,3,2081.56611318608,1,NA,38,NA,1,2,2,2,1,1,1,4,1,1,4,5,2,2,4,4,5,5,2,1,3,3,3,3,2,5,4,3,2,1,3,2,5,3,NA,NA,5,3,NA,NA,1,3,3,1,5,3,NA,NA,5,3,NA,NA,1,3,1,1,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,74,3,9
"1177","LS863415","Cleaners and helpers","9",1,"Handel og transport",4,2,2,2,4980.19320826283,1,NA,85,NA,1,1,1,1,1,2,2,2,2,2,2,3,3,1,3,4,4,5,5,1,1,1,1,1,1,5,1,3,3,1,3,1,3,1,3,1,4,1,NA,NA,2,1,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,97,3,2
"1178","LS863580","Health professionals","2",8,"Offentlig administration, undervisning og sundhed",9,2,3,3,998.531980583745,1,NA,17,NA,1,1,1,1,1,2,2,3,2,2,2,2,3,4,1,2,5,9,3,1,2,3,3,2,1,5,3,3,1,1,1,1,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,48,3,4
"1179","LS863719","Business and administration professionals","2",8,"Erhvervsservice",8,2,3,4,998.531980583745,1,NA,48,NA,1,1,1,1,3,1,1,5,1,1,5,1,1,1,1,3,4,5,4,3,1,3,1,1,1,5,2,1,3,3,3,2,3,3,3,1,5,3,NA,NA,2,3,3,1,4,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,48,3,7
"1180","LS863772","Business and administration professionals","2",8,"Finansiering og forsikring",6,2,2,4,1249.06286002464,1,NA,48,NA,1,1,1,1,1,3,1,3,1,2,4,3,2,2,3,2,1,4,3,3,3,3,3,3,2,5,2,2,2,3,1,1,1,3,1,1,1,3,1,1,1,3,3,1,5,3,NA,NA,5,3,NA,NA,2,1,3,1,2,1,1,1,5,3,NA,NA,NA,NA,NA,NA,17,2,3
